"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"07-Apr-2017","EQ","87.00","88.15","86.20","87.30","87.45","87.50","87.06","91.15","60.55",5373922,"467,851,534.35",17392
"06-Apr-2017","EQ","88.10","88.20","86.65","88.20","87.30","87.30","87.46","91.15","60.55",4469693,"390,917,369.30",19918
"05-Apr-2017","EQ","89.25","89.70","87.85","89.20","88.25","88.20","88.94","91.15","60.55",6266078,"557,323,727.70",22223
"03-Apr-2017","EQ","90.70","90.70","88.95","90.35","89.25","89.20","89.50","91.15","60.55",3693246,"330,559,372.30",18077
"31-Mar-2017","EQ","90.50","91.00","88.55","89.90","90.30","90.35","90.08","91.15","60.40",5424608,"488,641,026.65",28675
"30-Mar-2017","EQ","90.00","90.90","89.40","90.00","90.40","89.90","89.90","91.15","60.40",9240905,"830,756,681.30",39872
"29-Mar-2017","EQ","90.00","91.15","89.80","88.80","90.05","90.00","90.36","91.15","60.40",8268726,"747,129,122.35",39043
"28-Mar-2017","EQ","87.30","89.20","86.65","87.30","89.20","88.80","88.07","89.20","60.40",6485431,"571,150,771.90",33078
"27-Mar-2017","EQ","86.65","87.60","85.55","86.55","87.00","87.30","86.62","88.10","60.40",5247392,"454,522,518.65",22928
"24-Mar-2017","EQ","87.65","88.10","86.05","87.10","86.50","86.55","87.16","88.10","58.40",4159127,"362,489,772.70",20874
"23-Mar-2017","EQ","87.05","87.70","86.70","86.95","87.60","87.10","87.05","87.90","58.40",4769669,"415,189,767.05",29280
"22-Mar-2017","EQ","87.00","87.50","86.30","87.65","87.00","86.95","86.91","87.90","58.40",3390664,"294,682,094.05",14547
"21-Mar-2017","EQ","87.80","87.90","86.50","87.15","87.60","87.65","87.22","87.90","58.40",3260875,"284,428,219.95",19437
"20-Mar-2017","EQ","86.50","87.90","86.30","86.35","87.00","87.15","87.35","87.90","58.40",4079021,"356,282,621.65",20238
"17-Mar-2017","EQ","87.00","87.20","85.70","86.20","86.15","86.35","86.41","87.20","58.00",5676646,"490,530,693.25",27655
"16-Mar-2017","EQ","85.50","86.65","84.00","85.05","86.50","86.20","85.86","86.65","58.00",3900973,"334,941,466.80",23548
"15-Mar-2017","EQ","84.00","85.75","83.45","83.65","85.20","85.05","84.55","86.00","58.00",6653375,"562,530,516.15",28395
"14-Mar-2017","EQ","84.00","84.00","82.40","81.95","83.70","83.65","83.16","86.00","58.00",3935493,"327,270,993.10",26108
"10-Mar-2017","EQ","82.30","83.20","81.30","82.20","81.85","81.95","82.27","86.00","57.40",1925931,"158,443,005.45",14089
"09-Mar-2017","EQ","82.00","82.65","81.50","82.10","82.40","82.20","82.03","86.00","57.40",4968194,"407,540,539.60",20340
"08-Mar-2017","EQ","83.25","83.35","81.95","83.00","82.10","82.10","82.23","86.00","57.40",3008752,"247,403,993.65",12374
"07-Mar-2017","EQ","82.90","83.75","82.70","82.45","82.90","83.00","83.10","86.00","57.40",7309780,"607,465,300.35",29936
"06-Mar-2017","EQ","82.00","82.75","81.90","81.90","82.60","82.45","82.15","86.00","57.40",4706563,"386,655,490.05",18299
"03-Mar-2017","EQ","80.95","82.95","80.80","81.05","81.70","81.90","82.03","86.00","56.25",5871263,"481,645,305.55",18676
"02-Mar-2017","EQ","82.35","82.70","80.75","81.95","81.20","81.05","81.77","86.00","56.25",2051192,"167,729,425.30",16727
"01-Mar-2017","EQ","82.75","83.30","81.65","82.60","81.85","81.95","82.29","86.00","56.25",3931679,"323,534,512.10",17733
"28-Feb-2017","EQ","82.85","84.60","82.35","82.70","82.55","82.60","82.89","86.00","56.25",4371200,"362,328,095.45",34609
"27-Feb-2017","EQ","83.80","84.00","82.45","83.45","82.60","82.70","83.14","86.00","56.25",2257546,"187,685,608.95",18409
"23-Feb-2017","EQ","84.05","85.50","83.00","84.15","83.25","83.45","84.24","86.00","56.25",5234969,"441,004,781.80",29202
"22-Feb-2017","EQ","84.20","85.80","83.40","84.25","84.00","84.15","84.71","86.00","56.25",3266659,"276,722,961.55",28678
"21-Feb-2017","EQ","85.95","85.95","83.80","85.35","83.95","84.25","84.62","86.00","56.25",3393310,"287,155,940.50",21631
