"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"29-Dec-2017","EQ","751.00","753.00","743.90","749.95","751.50","751.10","748.20","1,571.40","736.70",2055582,"1,537,991,668.70",73331
"28-Dec-2017","EQ","747.00","753.95","745.35","746.75","751.90","749.95","749.75","1,571.40","736.70",5643656,"4,231,337,678.90",53488
"27-Dec-2017","EQ","744.80","754.90","739.45","741.55","747.00","746.75","747.56","1,571.40","736.70",2523905,"1,886,775,227.35",38307
"26-Dec-2017","EQ","748.00","749.95","736.70","746.20","741.55","741.55","740.16","1,571.40","736.70",3887128,"2,877,108,903.45",38647
"22-Dec-2017","EQ","747.00","753.40","743.00","742.20","747.40","746.20","747.70","1,571.40","738.95",2338232,"1,748,302,823.20",36522
"21-Dec-2017","EQ","767.00","767.00","738.95","1,541.75","742.85","742.20","746.46","1,571.40","738.95",6803736,"5,078,683,006.30",79258
"20-Dec-2017","EQ","1,560.00","1,571.40","1,533.10","1,556.30","1,534.20","1,541.75","1,557.09","1,571.40","1,141.40",4830014,"7,520,746,124.05",104321
"19-Dec-2017","EQ","1,535.00","1,560.95","1,522.00","1,521.45","1,550.40","1,556.30","1,539.87","1,560.95","1,141.40",5673987,"8,737,214,691.15",78208
"18-Dec-2017","EQ","1,484.00","1,539.00","1,455.00","1,483.40","1,521.80","1,521.45","1,518.14","1,539.00","1,141.40",4265351,"6,475,392,865.30",100737
"15-Dec-2017","EQ","1,442.50","1,490.00","1,441.00","1,431.60","1,483.00","1,483.40","1,471.96","1,490.00","1,141.40",3552757,"5,229,500,192.45",100168
"14-Dec-2017","EQ","1,417.00","1,436.00","1,413.00","1,412.50","1,432.00","1,431.60","1,428.93","1,458.95","1,141.40",2752965,"3,933,786,533.60",64401
"13-Dec-2017","EQ","1,421.80","1,432.00","1,410.00","1,419.15","1,411.00","1,412.50","1,421.14","1,458.95","1,141.40",1893574,"2,691,036,767.85",28683
"12-Dec-2017","EQ","1,419.80","1,428.50","1,411.10","1,418.25","1,420.00","1,419.15","1,419.62","1,458.95","1,141.40",1406120,"1,996,157,493.25",47037
"11-Dec-2017","EQ","1,395.85","1,427.85","1,392.50","1,388.15","1,417.85","1,418.25","1,415.18","1,458.95","1,141.40",1323321,"1,872,731,818.80",38802
"08-Dec-2017","EQ","1,386.70","1,393.65","1,379.40","1,379.55","1,387.00","1,388.15","1,387.23","1,458.95","1,141.40",1199696,"1,664,259,781.75",38460
"07-Dec-2017","EQ","1,376.80","1,382.50","1,368.10","1,367.45","1,380.00","1,379.55","1,375.48","1,458.95","1,141.40",1556860,"2,141,433,167.10",47232
"06-Dec-2017","EQ","1,387.00","1,392.40","1,363.45","1,388.20","1,368.70","1,367.45","1,374.94","1,458.95","1,141.40",1184822,"1,629,058,476.20",60137
"05-Dec-2017","EQ","1,400.00","1,409.35","1,383.00","1,401.00","1,387.80","1,388.20","1,395.18","1,458.95","1,141.40",1299621,"1,813,207,657.10",42554
"04-Dec-2017","EQ","1,420.00","1,420.00","1,392.75","1,409.40","1,400.50","1,401.00","1,400.70","1,458.95","1,141.40",1462814,"2,048,958,363.15",39083
"01-Dec-2017","EQ","1,414.00","1,426.95","1,406.00","1,406.55","1,409.00","1,409.40","1,415.77","1,458.95","1,141.40",1077343,"1,525,266,408.70",30037
