"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"15-Sep-2021","EQ","752.00","760.00","746.50","750.20","756.00","755.10","754.51","952.05","567.50",3336656,"2,517,554,294.00",86596
"14-Sep-2021","EQ","744.80","752.55","744.65","745.55","750.40","750.20","749.64","952.05","567.50",3089381,"2,315,908,904.25",75901
"13-Sep-2021","EQ","753.50","753.50","740.35","750.75","746.00","745.55","745.03","952.05","567.50",3139833,"2,339,264,284.60",83439
"09-Sep-2021","EQ","750.00","756.50","747.55","754.75","751.50","750.75","751.75","952.05","567.50",3313559,"2,490,980,699.70",97073
"08-Sep-2021","EQ","756.00","757.80","749.00","753.10","755.00","754.75","754.01","952.05","567.50",2380939,"1,795,244,121.15",81127
"07-Sep-2021","EQ","755.10","758.70","748.10","754.75","753.65","753.10","752.28","952.05","567.50",2273976,"1,710,673,153.45",67127
"06-Sep-2021","EQ","753.00","759.80","747.05","749.90","756.15","754.75","751.72","952.05","567.50",3682183,"2,767,957,492.90",119300
"03-Sep-2021","EQ","756.00","757.00","745.10","752.45","750.40","749.90","750.48","952.05","567.50",4257842,"3,195,431,338.65",113674
"02-Sep-2021","EQ","772.85","774.15","750.00","769.90","755.00","752.45","758.77","952.05","567.50",4879865,"3,702,716,522.05",166364
"01-Sep-2021","EQ","793.30","802.50","768.90","793.30","769.80","769.90","775.15","952.05","567.50",6031309,"4,675,153,440.35",129964
"31-Aug-2021","EQ","788.00","795.80","781.30","791.55","793.15","793.30","789.09","952.05","567.50",3324467,"2,623,319,169.65",74059
"30-Aug-2021","EQ","783.95","794.15","783.00","775.15","792.50","791.55","789.00","952.05","567.50",3028708,"2,389,647,548.05",64736
"27-Aug-2021","EQ","779.90","785.00","765.00","781.40","775.40","775.15","776.35","952.05","567.50",2907125,"2,256,960,658.85",70378
"26-Aug-2021","EQ","771.00","782.90","767.25","772.05","781.80","781.40","778.52","952.05","567.50",2576883,"2,006,144,632.75",63123
"25-Aug-2021","EQ","780.95","783.00","770.55","778.15","774.50","772.05","774.55","952.05","567.50",1693443,"1,311,659,901.25",47983
"24-Aug-2021","EQ","767.00","779.90","761.60","765.90","776.20","778.15","771.60","952.05","567.50",1662376,"1,282,684,391.75",50583
"23-Aug-2021","EQ","790.00","793.45","763.65","785.65","764.95","765.90","776.82","952.05","567.50",2512960,"1,952,120,738.85",61811
"20-Aug-2021","EQ","788.80","791.35","776.25","791.35","786.50","785.65","784.58","952.05","567.50",3050982,"2,393,744,900.95",78209
"18-Aug-2021","EQ","793.90","797.00","786.90","790.65","790.00","791.35","791.85","952.05","567.50",2450964,"1,940,800,939.65",62404
"17-Aug-2021","EQ","799.25","803.95","782.00","799.30","790.50","790.65","790.60","952.05","567.50",3835522,"3,032,380,268.65",103887
"16-Aug-2021","EQ","780.40","803.95","780.25","778.65","799.25","799.30","795.73","952.05","567.50",7131928,"5,675,078,150.00",137858
"13-Aug-2021","EQ","782.95","789.50","772.60","776.20","776.50","778.65","781.38","952.05","567.50",3391864,"2,650,318,558.45",105732
"12-Aug-2021","EQ","781.00","794.65","773.75","778.70","776.00","776.20","783.52","952.05","567.50",3551026,"2,782,308,542.30",85142
"11-Aug-2021","EQ","786.30","789.95","767.50","786.30","780.00","778.70","776.13","952.05","567.50",3147983,"2,443,242,612.40",82792
"10-Aug-2021","EQ","776.95","789.80","775.15","774.95","785.65","786.30","784.30","952.05","567.50",4724852,"3,705,705,105.85",102590
"09-Aug-2021","EQ","762.00","782.00","761.50","758.25","775.15","774.95","775.47","952.05","567.50",6700633,"5,196,111,815.95",143527
"06-Aug-2021","EQ","763.80","772.30","755.00","759.35","756.70","758.25","764.58","952.05","567.50",4471604,"3,418,907,275.95",104901
"05-Aug-2021","EQ","766.00","766.35","756.70","766.25","760.00","759.35","761.73","952.05","567.50",1451370,"1,105,548,610.05",57670
"04-Aug-2021","EQ","773.00","775.80","764.55","770.85","765.60","766.25","769.02","952.05","567.50",2659372,"2,045,105,864.45",63605
"03-Aug-2021","EQ","763.40","772.70","755.50","757.70","770.00","770.85","763.09","952.05","567.50",3235393,"2,468,906,314.15",79038
"02-Aug-2021","EQ","750.00","759.05","744.60","743.10","757.00","757.70","753.34","952.05","567.50",2260861,"1,703,208,265.25",64483
"30-Jul-2021","EQ","735.20","760.00","731.85","731.45","744.75","743.10","748.68","952.05","567.50",4642619,"3,475,854,503.35",113120
"29-Jul-2021","EQ","730.00","738.85","726.10","728.70","732.00","731.45","731.49","952.05","567.50",2489035,"1,820,698,664.55",67099
"28-Jul-2021","EQ","750.70","750.70","724.65","745.55","729.95","728.70","731.09","952.05","567.50",4016758,"2,936,629,663.45",118791
"27-Jul-2021","EQ","756.00","760.00","742.65","754.30","747.20","745.55","750.07","952.05","567.50",1732564,"1,299,550,954.30",57227
"26-Jul-2021","EQ","763.00","764.10","752.50","764.20","755.85","754.30","759.01","952.05","567.50",1187498,"901,326,245.10",63751
"23-Jul-2021","EQ","758.50","767.85","758.25","758.45","764.40","764.20","763.70","952.05","567.50",1179241,"900,586,185.15",46547
"22-Jul-2021","EQ","764.20","767.10","755.65","760.20","758.25","758.45","760.13","952.05","567.50",2182264,"1,658,798,487.00",84245
"20-Jul-2021","EQ","775.00","775.70","752.35","775.80","760.00","760.20","760.12","952.05","567.50",2179910,"1,656,992,433.45",78182
"19-Jul-2021","EQ","775.80","780.70","770.00","779.80","776.90","775.80","774.84","952.05","567.50",1265906,"980,871,435.00",57602
"16-Jul-2021","EQ","784.00","784.00","776.50","779.90","780.45","779.80","780.05","952.05","538.00",845054,"659,184,456.25",28603
"15-Jul-2021","EQ","781.00","783.95","775.20","786.15","780.00","779.90","780.07","952.05","538.00",2109663,"1,645,689,049.60",49161
"14-Jul-2021","EQ","780.00","787.00","777.05","781.15","785.90","786.15","782.76","952.05","538.00",2067565,"1,618,410,444.30",54999
"13-Jul-2021","EQ","777.90","782.20","773.65","772.85","781.80","781.15","778.46","952.05","538.00",2189466,"1,704,408,124.55",59121
"12-Jul-2021","EQ","776.00","781.00","768.50","771.55","771.50","772.85","773.08","952.05","538.00",2681410,"2,072,955,343.95",86428
"09-Jul-2021","EQ","772.00","776.00","767.00","776.25","772.80","771.55","771.08","952.05","533.65",1658120,"1,278,547,262.60",61625
"08-Jul-2021","EQ","777.95","787.60","771.00","778.90","776.10","776.25","777.38","952.05","533.65",2010027,"1,562,545,104.95",67085
"07-Jul-2021","EQ","777.80","781.90","768.55","781.90","779.20","778.90","774.18","952.05","533.65",3004815,"2,326,279,128.50",85687
"06-Jul-2021","EQ","790.60","795.00","778.70","791.75","781.85","781.90","788.25","952.05","533.65",1420179,"1,119,462,864.20",46551
"05-Jul-2021","EQ","786.00","793.50","784.50","782.60","790.60","791.75","789.19","952.05","533.65",1320469,"1,042,095,275.85",41752
"02-Jul-2021","EQ","786.00","787.30","777.00","779.45","784.00","782.60","781.87","952.05","493.05",1963778,"1,535,410,540.00",47998
"01-Jul-2021","EQ","778.00","798.75","774.90","777.70","779.65","779.45","784.76","952.05","493.05",5697553,"4,471,219,887.25",90734
"30-Jun-2021","EQ","784.90","789.40","775.45","781.60","781.00","777.70","781.32","952.05","493.05",2393862,"1,870,377,614.10",62828
"29-Jun-2021","EQ","789.00","792.00","779.40","793.50","782.60","781.60","783.53","952.05","493.05",3167773,"2,482,055,311.00",78631
"28-Jun-2021","EQ","795.00","799.00","789.25","794.25","793.80","793.50","793.91","952.05","493.05",1409432,"1,118,965,329.00",51584
"25-Jun-2021","EQ","793.20","801.90","790.00","791.80","793.80","794.25","795.07","952.05","493.05",1763201,"1,401,867,122.70",48362
"24-Jun-2021","EQ","783.00","794.00","779.00","781.95","793.00","791.80","788.40","952.05","493.05",3251137,"2,563,196,104.25",69415
"23-Jun-2021","EQ","781.90","786.00","775.00","775.20","783.00","781.95","781.21","952.05","493.05",2700327,"2,109,527,748.35",62018
"22-Jun-2021","EQ","780.10","789.55","772.70","776.85","775.00","775.20","781.90","952.05","493.05",2925669,"2,287,575,829.90",79221
"21-Jun-2021","EQ","776.00","778.85","762.35","781.55","777.00","776.85","770.67","952.05","493.05",3024852,"2,331,165,995.80",77193
"18-Jun-2021","EQ","806.00","808.95","773.10","805.70","784.00","781.55","784.60","952.05","492.00",5793496,"4,545,566,507.40",104284
"17-Jun-2021","EQ","802.00","809.90","792.55","806.15","804.65","805.70","804.32","952.05","492.00",1988175,"1,599,130,035.25",56075
"16-Jun-2021","EQ","808.80","821.85","801.60","808.60","804.45","806.15","813.70","952.05","492.00",3863280,"3,143,558,355.80",82591
"15-Jun-2021","EQ","807.35","813.50","806.00","807.45","808.90","808.60","809.44","952.05","492.00",1640381,"1,327,782,362.10",43852
"14-Jun-2021","EQ","809.00","809.50","794.00","809.00","806.80","807.45","803.49","952.05","492.00",1598770,"1,284,597,592.60",45061
"11-Jun-2021","EQ","809.00","815.85","805.50","806.95","808.75","809.00","810.88","952.05","456.10",1783272,"1,446,013,249.80",43665
"10-Jun-2021","EQ","808.00","810.95","803.05","804.45","806.85","806.95","806.72","952.05","456.10",2264605,"1,826,897,877.10",46279
"09-Jun-2021","EQ","808.00","816.75","801.00","807.85","804.50","804.45","809.36","952.05","456.10",4176767,"3,380,514,511.50",76510
"08-Jun-2021","EQ","804.10","810.00","797.50","803.85","807.75","807.85","806.16","952.05","456.10",2960405,"2,386,567,624.15",75428
"07-Jun-2021","EQ","807.90","811.75","802.60","804.60","804.10","803.85","805.96","952.05","456.10",2994862,"2,413,749,494.05",103621
"04-Jun-2021","EQ","814.00","814.00","803.10","802.05","804.20","804.60","807.21","952.05","441.50",5084092,"4,103,954,751.40",115551
"03-Jun-2021","EQ","812.00","813.20","798.10","806.20","802.45","802.05","803.46","952.05","441.50",5001405,"4,018,433,020.75",124697
"02-Jun-2021","EQ","806.30","812.00","802.30","806.30","806.90","806.20","805.52","952.05","441.50",4244490,"3,419,021,735.45",122922
"01-Jun-2021","EQ","813.00","818.00","800.25","807.95","805.05","806.30","808.41","952.05","441.50",7230033,"5,844,855,314.80",146700
"31-May-2021","EQ","824.00","824.00","790.00","845.85","809.00","807.95","803.18","952.05","441.50",17596018,"14,132,788,226.65",336983
"28-May-2021","EQ","829.00","853.00","810.50","828.60","847.00","845.85","834.87","952.05","415.00",11638455,"9,716,595,945.25",221052
"27-May-2021","EQ","825.30","831.00","816.90","821.20","826.00","828.60","827.24","952.05","415.00",6902630,"5,710,135,784.70",106511
"26-May-2021","EQ","816.00","826.00","813.00","811.25","823.15","821.20","818.02","952.05","415.00",3084558,"2,523,224,438.65",64801
"25-May-2021","EQ","819.65","828.00","808.35","810.00","811.15","811.25","817.48","952.05","415.00",5044078,"4,123,430,525.20",100844
"24-May-2021","EQ","821.50","824.00","807.00","818.95","811.70","810.00","812.83","952.05","415.00",3495533,"2,841,279,115.25",108298
"21-May-2021","EQ","804.00","821.00","800.75","803.25","818.00","818.95","814.13","952.05","367.25",5721630,"4,658,168,654.50",136784
"20-May-2021","EQ","784.05","809.55","782.00","784.80","803.00","803.25","801.40","952.05","367.25",10092542,"8,088,202,810.75",190588
"19-May-2021","EQ","794.00","794.00","778.00","797.70","783.65","784.80","784.33","952.05","367.25",4360320,"3,419,917,950.15",99381
"18-May-2021","EQ","761.00","799.95","754.00","753.55","797.05","797.70","784.23","952.05","367.25",8634396,"6,771,351,570.70",145929
"17-May-2021","EQ","740.00","756.00","735.40","741.50","752.20","753.55","747.27","952.05","367.25",3479938,"2,600,439,183.70",102728
"14-May-2021","EQ","763.10","763.70","736.00","759.70","742.20","741.50","744.74","952.05","367.25",4984389,"3,712,065,556.90",130847
"12-May-2021","EQ","771.50","771.70","755.15","776.00","760.50","759.70","760.31","952.05","367.25",3480378,"2,646,164,997.90",110973
"11-May-2021","EQ","770.00","779.70","766.20","780.45","773.50","776.00","772.58","952.05","367.25",2938331,"2,270,087,333.05",84300
"10-May-2021","EQ","772.00","783.80","768.65","767.40","780.50","780.45","778.62","952.05","367.25",2095644,"1,631,702,572.70",65638
"07-May-2021","EQ","752.00","772.00","751.00","747.40","765.30","767.40","763.84","952.05","341.10",4833670,"3,692,164,433.15",117929
"06-May-2021","EQ","751.50","759.50","746.15","747.55","750.00","747.40","750.02","952.05","341.10",3662506,"2,746,944,161.05",64563
"05-May-2021","EQ","743.15","749.00","737.35","741.15","748.30","747.55","743.76","952.05","341.10",3102424,"2,307,471,058.55",78923
"04-May-2021","EQ","759.00","762.70","731.10","752.95","741.50","741.15","744.42","952.05","341.10",3820769,"2,844,247,335.40",128306
"03-May-2021","EQ","744.90","766.55","740.05","752.55","753.95","752.95","754.76","952.05","341.10",3749870,"2,830,244,248.00",91666
"30-Apr-2021","EQ","768.40","778.40","750.45","774.60","753.05","752.55","762.26","952.05","328.15",4466148,"3,404,374,010.75",118997
"29-Apr-2021","EQ","788.00","792.05","768.60","782.10","774.20","774.60","777.24","952.05","328.15",3642323,"2,830,976,929.60",96454
"28-Apr-2021","EQ","786.00","801.60","778.85","778.40","780.50","782.10","791.37","952.05","328.15",5214319,"4,126,479,422.60",135922
"27-Apr-2021","EQ","781.00","787.95","777.00","780.50","778.95","778.40","780.97","952.05","328.15",3624649,"2,830,752,084.35",89345
"26-Apr-2021","EQ","780.00","793.30","775.65","777.90","779.80","780.50","782.35","952.05","328.15",3528851,"2,760,781,966.50",87675
"23-Apr-2021","EQ","796.00","805.60","774.10","799.70","779.50","777.90","784.69","952.05","320.60",4796085,"3,763,416,861.15",104824
"22-Apr-2021","EQ","795.00","804.85","785.50","811.15","798.00","799.70","793.91","952.05","320.60",4576665,"3,633,438,602.95",137621
"20-Apr-2021","EQ","808.00","821.20","800.55","794.95","811.00","811.15","809.77","952.05","320.60",4830957,"3,911,954,063.55",86938
"19-Apr-2021","EQ","785.10","807.00","785.10","821.65","796.00","794.95","797.86","952.05","320.60",4317341,"3,444,630,046.05",141450
"16-Apr-2021","EQ","805.10","837.85","803.20","805.10","819.80","821.65","826.52","952.05","320.60",6915568,"5,715,851,965.85",163099
"15-Apr-2021","EQ","805.00","808.90","785.15","811.25","805.10","805.10","797.75","952.05","320.60",5256004,"4,192,952,701.90",135199
"13-Apr-2021","EQ","754.00","817.00","750.80","751.50","810.00","811.25","794.88","952.05","320.60",12501628,"9,937,347,277.75",226756
"12-Apr-2021","EQ","779.00","779.00","738.55","791.15","750.55","751.50","754.12","952.05","320.60",4628388,"3,490,372,542.30",153890
"09-Apr-2021","EQ","795.00","801.00","785.00","795.15","790.70","791.15","792.67","952.05","292.75",2065092,"1,636,944,637.70",57727
"08-Apr-2021","EQ","802.00","811.00","793.00","796.30","794.00","795.15","802.61","952.05","292.75",3324494,"2,668,281,926.90",75927
"07-Apr-2021","EQ","781.30","798.60","775.40","781.10","797.20","796.30","789.99","952.05","292.75",2271095,"1,794,132,174.50",46177
"06-Apr-2021","EQ","784.00","791.60","775.00","774.45","781.90","781.10","782.71","952.05","292.75",2984229,"2,335,785,844.50",66945
"05-Apr-2021","EQ","808.30","808.80","769.25","807.60","775.95","774.45","779.29","952.05","292.75",4176802,"3,254,942,872.05",80941
"01-Apr-2021","EQ","801.50","809.80","779.75","795.25","806.90","807.60","793.92","952.05","265.50",5678798,"4,508,535,903.90",105433
"31-Mar-2021","EQ","795.10","805.75","790.10","795.00","793.00","795.25","796.41","952.05","265.50",3972382,"3,163,642,211.85",89584
"30-Mar-2021","EQ","805.55","805.55","783.00","799.35","798.20","795.00","792.35","952.05","265.50",5671140,"4,493,504,543.80",115389
"26-Mar-2021","EQ","799.85","814.65","792.15","791.70","796.00","799.35","806.28","952.05","245.40",4170972,"3,362,965,724.15",79081
"25-Mar-2021","EQ","811.80","814.00","788.10","811.40","793.35","791.70","799.99","952.05","245.40",4501404,"3,601,075,195.20",116184
"24-Mar-2021","EQ","836.25","845.00","808.60","844.65","813.00","811.40","823.26","952.05","245.40",4066262,"3,347,608,799.25",92887
"23-Mar-2021","EQ","859.95","865.00","841.50","853.05","842.00","844.65","855.25","952.05","245.40",3925212,"3,357,031,209.00",101772
"22-Mar-2021","EQ","849.80","859.35","832.15","850.30","851.05","853.05","846.59","952.05","245.40",2906300,"2,460,449,611.55",88372
"19-Mar-2021","EQ","839.95","860.00","820.55","845.65","857.30","850.30","841.11","952.05","245.40",7538327,"6,340,598,004.85",105525
"18-Mar-2021","EQ","842.00","860.55","834.00","836.95","844.75","845.65","849.21","952.05","245.40",5033325,"4,274,371,683.35",109462
"17-Mar-2021","EQ","847.60","851.35","833.70","842.85","837.80","836.95","842.28","952.05","245.40",2034583,"1,713,687,944.95",48959
"16-Mar-2021","EQ","852.00","856.50","840.00","844.40","844.25","842.85","845.72","952.05","245.40",2996797,"2,534,450,956.00",80571
"15-Mar-2021","EQ","862.00","862.00","824.00","855.80","845.50","844.40","838.32","952.05","245.40",3069343,"2,573,087,404.85",73054
"12-Mar-2021","EQ","869.50","876.20","844.15","863.80","859.45","855.80","861.94","952.05","245.40",4012449,"3,458,476,809.15",84366
"10-Mar-2021","EQ","856.40","875.00","849.00","852.00","861.40","863.80","859.76","952.05","245.40",3971353,"3,414,405,946.30",96468
"09-Mar-2021","EQ","853.00","865.70","842.00","851.00","849.60","852.00","854.47","952.05","245.40",3536262,"3,021,617,217.80",62103
"08-Mar-2021","EQ","847.95","857.35","840.00","840.40","848.70","851.00","849.33","952.05","245.40",3474579,"2,951,062,018.90",64819
"05-Mar-2021","EQ","840.00","860.75","838.35","845.25","839.60","840.40","849.20","952.05","245.40",5179108,"4,398,095,919.70",94706
"04-Mar-2021","EQ","841.85","858.30","834.80","852.05","844.90","845.25","848.12","952.05","245.40",4574138,"3,879,415,449.90",97622
"03-Mar-2021","EQ","866.95","868.00","847.05","860.05","851.45","852.05","854.47","952.05","245.40",5028771,"4,296,950,702.35",93878
"02-Mar-2021","EQ","832.95","868.00","820.05","819.45","857.00","860.05","851.29","952.05","245.40",9706013,"8,262,638,691.45",158577
"01-Mar-2021","EQ","821.00","852.70","816.20","806.40","819.00","819.45","834.62","952.05","245.40",9223619,"7,698,245,071.20",168656
"26-Feb-2021","EQ","848.05","856.65","798.50","859.00","804.90","806.40","816.75","952.05","245.40",12073749,"9,861,182,703.15",204735
"25-Feb-2021","EQ","853.10","866.60","842.05","849.60","859.10","859.00","857.27","952.05","245.40",6134649,"5,259,055,374.70",108180
"24-Feb-2021","EQ","841.10","855.90","840.00","840.95","848.00","849.60","849.20","952.05","245.40",3184114,"2,703,935,447.20",53001
"23-Feb-2021","EQ","842.10","856.95","819.10","837.10","838.60","840.95","839.65","952.05","245.40",7348084,"6,169,808,165.45",124750
"22-Feb-2021","EQ","880.00","882.50","833.10","879.25","838.20","837.10","846.41","952.05","245.40",5960870,"5,045,335,061.50",172141
"19-Feb-2021","EQ","890.00","905.65","862.85","894.45","881.45","879.25","887.51","952.05","245.40",5171996,"4,590,190,464.75",94543
"18-Feb-2021","EQ","914.95","914.95","891.65","914.95","895.00","894.45","899.71","952.05","245.40",4616205,"4,153,260,910.90",83021
"17-Feb-2021","EQ","905.00","920.15","904.60","912.20","913.80","914.95","913.91","952.05","245.40",3903522,"3,567,485,650.40",75200
"16-Feb-2021","EQ","915.00","921.75","902.10","911.85","912.30","912.20","913.39","952.05","245.40",4223635,"3,857,838,713.00",89139
"15-Feb-2021","EQ","910.90","920.00","898.25","908.55","909.80","911.85","913.43","952.05","245.40",4178613,"3,816,857,195.15",101506
"12-Feb-2021","EQ","916.00","918.55","905.00","914.20","906.85","908.55","910.92","952.05","245.40",2484145,"2,262,850,625.55",55757
"11-Feb-2021","EQ","916.45","920.05","902.35","914.15","918.95","914.20","911.04","952.05","245.40",3640848,"3,316,962,691.35",81340
"10-Feb-2021","EQ","899.00","917.00","886.10","895.00","915.00","914.15","904.39","952.05","245.40",6465767,"5,847,546,031.05",135337
"09-Feb-2021","EQ","929.50","939.00","885.20","928.40","899.05","895.00","907.20","952.05","245.40",9210613,"8,355,878,100.60",201549
"08-Feb-2021","EQ","891.00","952.05","891.00","865.50","929.50","928.40","929.21","952.05","245.40",21179625,"19,680,309,880.30",384902
"05-Feb-2021","EQ","879.90","881.70","841.20","866.50","862.85","865.50","860.91","893.55","245.40",15668083,"13,488,861,315.80",276241
"04-Feb-2021","EQ","835.00","893.55","835.00","833.20","868.00","866.50","873.14","893.55","245.40",14706560,"12,840,847,127.30",275270
"03-Feb-2021","EQ","821.00","858.90","818.00","816.85","834.05","833.20","844.86","858.90","245.40",8802838,"7,437,176,609.75",158795
"02-Feb-2021","EQ","810.00","837.40","802.60","795.15","820.00","816.85","821.75","843.85","245.40",5334431,"4,383,565,941.20",109265
