"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"28-Oct-2021","EQ","1,204.50","1,208.60","1,145.80","1,206.10","1,154.75","1,147.15","1,161.08","1,390.00","701.10",314777,"365,481,757.50",16098
"27-Oct-2021","EQ","1,190.00","1,211.00","1,180.10","1,179.95","1,202.00","1,206.10","1,199.00","1,390.00","701.10",381133,"456,979,691.15",16663
"26-Oct-2021","EQ","1,188.00","1,199.80","1,172.00","1,202.40","1,175.50","1,179.95","1,183.20","1,390.00","701.10",138432,"163,792,651.10",14675
"25-Oct-2021","EQ","1,212.00","1,212.00","1,148.55","1,202.15","1,203.80","1,202.40","1,187.75","1,390.00","701.10",218738,"259,806,044.10",14647
"22-Oct-2021","EQ","1,200.90","1,210.00","1,177.00","1,198.95","1,202.95","1,202.15","1,195.51","1,390.00","678.00",301252,"360,149,000.60",22128
"21-Oct-2021","EQ","1,190.00","1,203.95","1,173.10","1,179.15","1,202.50","1,198.95","1,195.59","1,390.00","678.00",271740,"324,890,564.05",15059
"20-Oct-2021","EQ","1,195.00","1,210.00","1,122.30","1,181.35","1,184.95","1,179.15","1,182.63","1,390.00","678.00",241623,"285,750,256.10",14983
"19-Oct-2021","EQ","1,210.00","1,214.40","1,170.10","1,203.65","1,183.20","1,181.35","1,192.38","1,390.00","678.00",176429,"210,369,956.75",14034
"18-Oct-2021","EQ","1,221.00","1,237.00","1,200.10","1,206.55","1,203.00","1,203.65","1,216.80","1,390.00","678.00",254046,"309,122,716.25",14280
"14-Oct-2021","EQ","1,203.00","1,212.25","1,196.10","1,193.50","1,204.40","1,206.55","1,206.61","1,390.00","660.00",250393,"302,127,429.20",13389
"13-Oct-2021","EQ","1,208.35","1,220.00","1,180.00","1,208.35","1,193.95","1,193.50","1,199.57","1,390.00","660.00",265060,"317,958,045.85",15506
"12-Oct-2021","EQ","1,185.00","1,220.00","1,150.00","1,162.10","1,208.95","1,208.35","1,190.25","1,390.00","660.00",418421,"498,023,644.60",18931
"11-Oct-2021","EQ","1,199.30","1,211.20","1,159.00","1,176.55","1,161.70","1,162.10","1,175.58","1,390.00","660.00",181216,"213,034,717.65",11362
"08-Oct-2021","EQ","1,219.80","1,220.00","1,152.05","1,205.65","1,183.05","1,176.55","1,190.34","1,390.00","660.00",174740,"208,000,021.75",12733
"07-Oct-2021","EQ","1,225.00","1,237.00","1,202.10","1,214.60","1,208.10","1,205.65","1,213.51","1,390.00","660.00",179544,"217,877,543.60",12385
"06-Oct-2021","EQ","1,231.90","1,264.80","1,203.30","1,222.20","1,211.00","1,214.60","1,233.23","1,390.00","660.00",375503,"463,081,179.00",24410
"05-Oct-2021","EQ","1,203.00","1,230.00","1,199.30","1,176.10","1,220.70","1,222.20","1,218.09","1,390.00","660.00",583547,"710,813,071.40",36344
"04-Oct-2021","EQ","1,161.00","1,180.00","1,152.25","1,151.05","1,178.10","1,176.10","1,170.16","1,390.00","660.00",278908,"326,365,837.70",14887
"01-Oct-2021","EQ","1,147.95","1,189.90","1,146.60","1,146.60","1,147.50","1,151.05","1,155.46","1,390.00","558.85",447943,"517,580,109.80",29079
"30-Sep-2021","EQ","1,139.00","1,159.00","1,125.00","1,138.65","1,144.90","1,146.60","1,142.05","1,390.00","558.85",1551279,"1,771,630,853.10",18372
"29-Sep-2021","EQ","1,130.00","1,149.80","1,111.25","1,144.50","1,129.05","1,138.65","1,140.42","1,390.00","515.65",3694509,"4,213,286,417.40",45831
"28-Sep-2021","EQ","1,158.00","1,160.00","1,132.25","1,153.45","1,134.00","1,144.50","1,148.40","1,390.00","425.00",3469774,"3,984,699,056.00",38443
"27-Sep-2021","EQ","1,157.00","1,159.50","1,127.00","1,151.80","1,150.00","1,153.45","1,143.49","1,390.00","378.25",3249556,"3,715,841,514.65",44406
"24-Sep-2021","EQ","1,149.20","1,159.00","1,125.25","1,149.20","1,147.00","1,151.80","1,142.88","1,390.00","358.00",3334805,"3,811,283,973.95",47793
"23-Sep-2021","EQ","1,150.00","1,160.00","1,118.75","1,141.55","1,136.70","1,149.20","1,134.88","1,390.00","351.00",2615150,"2,967,872,123.35",58874
"22-Sep-2021","EQ","1,147.40","1,163.50","1,127.05","1,120.70","1,139.95","1,141.55","1,140.31","1,390.00","335.60",2248068,"2,563,500,218.55",36809
"21-Sep-2021","EQ","1,115.00","1,127.00","1,097.25","1,131.15","1,117.00","1,120.70","1,117.22","1,390.00","325.25",1798120,"2,008,897,997.10",21168
"20-Sep-2021","EQ","1,145.95","1,145.95","1,112.05","1,153.25","1,121.95","1,131.15","1,130.71","1,390.00","305.60",1781350,"2,014,185,173.10",23304
"17-Sep-2021","EQ","1,184.00","1,184.00","1,120.00","1,169.65","1,153.00","1,153.25","1,150.45","1,390.00","305.60",821213,"944,761,513.40",30952
"16-Sep-2021","EQ","1,137.00","1,180.25","1,110.45","1,126.95","1,165.00","1,169.65","1,148.86","1,390.00","305.60",581390,"667,933,330.45",20405
"15-Sep-2021","EQ","1,160.50","1,169.00","1,120.00","1,149.40","1,126.75","1,126.95","1,131.92","1,390.00","305.60",568745,"643,773,928.60",29332
"14-Sep-2021","EQ","1,189.00","1,208.40","1,133.10","1,185.20","1,149.00","1,149.40","1,165.20","1,390.00","305.60",903673,"1,052,961,051.70",28669
"13-Sep-2021","EQ","1,215.00","1,219.90","1,166.05","1,215.95","1,185.00","1,185.20","1,196.09","1,390.00","305.60",713024,"852,838,190.15",24955
"08-Jun-2021","EQ","1,278.00","1,278.00","1,242.50","1,264.85","1,267.10","1,267.55","1,263.28","1,390.00","283.20",678122,"856,657,983.90",26936
"07-Jun-2021","EQ","1,294.40","1,294.40","1,263.00","1,277.25","1,265.00","1,264.85","1,274.44","1,390.00","283.20",647083,"824,669,572.15",31402
"04-Jun-2021","EQ","1,305.20","1,308.00","1,271.25","1,286.90","1,280.95","1,277.25","1,282.02","1,390.00","251.50",842516,"1,080,119,397.45",37330
"03-Jun-2021","EQ","1,323.00","1,323.00","1,281.10","1,299.80","1,288.00","1,286.90","1,292.55","1,390.00","251.50",1190736,"1,539,081,179.75",43338
"02-Jun-2021","EQ","1,275.00","1,318.45","1,275.00","1,271.05","1,299.95","1,299.80","1,297.48","1,390.00","251.50",1381899,"1,792,984,405.35",43586
"01-Jun-2021","EQ","1,270.00","1,280.00","1,249.00","1,268.20","1,265.00","1,271.05","1,266.10","1,390.00","251.50",664012,"840,708,902.05",30666
"31-May-2021","EQ","1,260.00","1,285.95","1,242.25","1,238.95","1,270.15","1,268.20","1,257.73","1,390.00","251.50",405540,"510,059,310.45",28411
"28-May-2021","EQ","1,273.00","1,289.00","1,235.00","1,266.60","1,241.00","1,238.95","1,261.57","1,390.00","236.50",747224,"942,671,879.65",43690
"27-May-2021","EQ","1,289.70","1,304.90","1,225.30","1,264.60","1,260.00","1,266.60","1,270.76","1,390.00","236.50",2431113,"3,089,350,640.65",65677
"26-May-2021","EQ","1,325.00","1,333.90","1,248.55","1,314.25","1,272.00","1,264.60","1,269.26","1,390.00","236.50",1022936,"1,298,369,784.65",49335
"25-May-2021","EQ","1,390.00","1,390.00","1,301.10","1,360.95","1,317.00","1,314.25","1,334.66","1,390.00","236.50",1212221,"1,617,901,989.40",62056
"24-May-2021","EQ","1,317.00","1,364.15","1,300.00","1,299.20","1,364.15","1,360.95","1,349.13","1,364.15","236.50",1906731,"2,572,421,601.85",59491
"21-May-2021","EQ","1,285.00","1,320.50","1,272.00","1,268.85","1,314.95","1,299.20","1,289.64","1,340.00","218.75",1145075,"1,476,731,227.25",41927
"20-May-2021","EQ","1,274.00","1,284.75","1,240.10","1,243.65","1,270.00","1,268.85","1,268.87","1,340.00","218.75",1235091,"1,567,173,889.70",58147
"19-May-2021","EQ","1,244.00","1,258.65","1,156.00","1,198.75","1,241.55","1,243.65","1,231.11","1,340.00","218.75",2581312,"3,177,879,732.65",94974
"18-May-2021","EQ","1,199.55","1,199.55","1,181.15","1,142.45","1,199.55","1,198.75","1,198.32","1,340.00","218.75",825222,"988,883,852.25",11552
"17-May-2021","EQ","1,142.45","1,142.45","1,142.45","1,088.05","1,142.45","1,142.45","1,142.45","1,340.00","218.75",268800,"307,090,560.00",5362
"14-May-2021","EQ","1,069.00","1,097.70","1,050.50","1,049.80","1,090.00","1,088.05","1,077.99","1,340.00","211.00",681045,"734,161,935.90",31820
"12-May-2021","EQ","1,077.00","1,084.80","1,032.20","1,077.95","1,050.20","1,049.80","1,052.21","1,340.00","211.00",369512,"388,805,266.05",26702
"11-May-2021","EQ","1,094.00","1,094.00","1,071.05","1,102.85","1,076.10","1,077.95","1,080.22","1,340.00","211.00",344008,"371,604,928.65",21405
"10-May-2021","EQ","1,110.00","1,120.00","1,098.05","1,102.90","1,100.00","1,102.85","1,105.27","1,340.00","211.00",336905,"372,369,552.75",19635
"07-May-2021","EQ","1,120.00","1,125.40","1,083.70","1,099.60","1,103.20","1,102.90","1,103.93","1,340.00","199.95",784571,"866,108,845.75",25542
"06-May-2021","EQ","1,083.95","1,108.00","1,072.00","1,064.55","1,102.50","1,099.60","1,090.07","1,340.00","199.95",762063,"830,701,555.60",36211
"05-May-2021","EQ","1,059.00","1,080.80","1,047.35","1,045.10","1,064.00","1,064.55","1,063.96","1,340.00","199.95",446011,"474,537,748.85",23639
"04-May-2021","EQ","1,050.00","1,063.00","1,035.00","1,036.50","1,047.35","1,045.10","1,046.88","1,340.00","199.95",256463,"268,485,276.15",16968
"03-May-2021","EQ","1,015.00","1,044.70","990.00","1,018.95","1,039.50","1,036.50","1,028.86","1,340.00","199.95",324742,"334,114,252.35",19111
"30-Apr-2021","EQ","1,040.90","1,048.60","1,011.00","1,055.75","1,023.95","1,018.95","1,028.51","1,340.00","192.00",466631,"479,934,553.05",31265
"29-Apr-2021","EQ","1,060.00","1,065.00","1,049.00","1,054.70","1,056.25","1,055.75","1,055.81","1,340.00","192.00",218774,"230,983,685.45",10208
"28-Apr-2021","EQ","1,065.00","1,065.00","1,044.60","1,054.60","1,054.00","1,054.70","1,057.56","1,340.00","192.00",273943,"289,711,809.25",21037
"27-Apr-2021","EQ","1,064.00","1,064.00","1,044.05","1,049.25","1,056.20","1,054.60","1,053.23","1,340.00","192.00",204814,"215,715,872.50",14813
"26-Apr-2021","EQ","1,060.35","1,062.95","1,045.00","1,052.40","1,051.00","1,049.25","1,051.47","1,340.00","192.00",226465,"238,120,523.05",14647
"23-Apr-2021","EQ","1,027.00","1,064.95","1,027.00","1,030.45","1,053.50","1,052.40","1,047.45","1,340.00","184.75",363924,"381,191,799.25",20585
"22-Apr-2021","EQ","1,043.95","1,054.00","1,008.00","1,043.95","1,027.00","1,030.45","1,031.99","1,340.00","184.75",434346,"448,240,565.50",29140
"20-Apr-2021","EQ","1,060.00","1,086.00","1,037.00","1,056.35","1,042.00","1,043.95","1,055.48","1,340.00","184.75",477549,"504,043,622.70",25726
"19-Apr-2021","EQ","1,088.00","1,108.00","1,053.20","1,108.60","1,053.20","1,056.35","1,066.67","1,340.00","184.75",563766,"601,349,999.05",31999
"16-Apr-2021","EQ","1,122.70","1,148.00","1,099.00","1,122.70","1,104.95","1,108.60","1,125.60","1,340.00","167.05",494736,"556,875,160.10",30913
"15-Apr-2021","EQ","1,115.95","1,144.00","1,085.40","1,116.05","1,119.00","1,122.70","1,113.80","1,340.00","167.05",786223,"875,693,956.45",46327
"13-Apr-2021","EQ","1,085.40","1,138.00","1,035.15","1,085.65","1,105.00","1,116.05","1,083.33","1,340.00","167.05",888788,"962,848,066.30",59121
"12-Apr-2021","EQ","1,129.95","1,129.95","1,085.65","1,142.75","1,085.65","1,085.65","1,091.43","1,340.00","167.05",313902,"342,603,033.20",21632
"09-Apr-2021","EQ","1,179.80","1,185.00","1,130.00","1,165.50","1,142.00","1,142.75","1,149.83","1,340.00","151.55",526463,"605,344,762.95",36990
"08-Apr-2021","EQ","1,177.00","1,196.15","1,160.00","1,196.20","1,160.95","1,165.50","1,172.37","1,340.00","151.55",462142,"541,801,424.95",27711
"07-Apr-2021","EQ","1,215.00","1,223.50","1,164.00","1,194.45","1,195.00","1,196.20","1,193.82","1,340.00","151.55",572004,"682,868,673.10",31593
"06-Apr-2021","EQ","1,175.90","1,209.00","1,170.10","1,164.20","1,203.00","1,194.45","1,191.74","1,340.00","151.55",574032,"684,099,040.40",32112
"05-Apr-2021","EQ","1,165.00","1,210.00","1,125.05","1,160.05","1,169.00","1,164.20","1,175.82","1,340.00","151.55",822644,"967,282,780.70",47039
"01-Apr-2021","EQ","1,104.90","1,160.05","1,104.90","1,104.85","1,160.05","1,160.05","1,147.17","1,340.00","141.35",523216,"600,219,998.95",24357
"31-Mar-2021","EQ","1,157.65","1,157.65","1,099.80","1,157.65","1,099.80","1,104.85","1,119.19","1,340.00","141.35",779163,"872,032,465.05",49423
"30-Mar-2021","EQ","1,216.05","1,230.00","1,151.75","1,212.35","1,151.75","1,157.65","1,184.89","1,340.00","141.35",737621,"874,002,384.80",43976
"26-Mar-2021","EQ","1,215.00","1,260.00","1,178.20","1,226.80","1,212.95","1,212.35","1,205.46","1,340.00","128.50",436902,"526,667,722.70",32707
"25-Mar-2021","EQ","1,300.00","1,300.00","1,226.80","1,291.35","1,226.80","1,226.80","1,240.70","1,340.00","128.50",436451,"541,506,866.20",22875
"24-Mar-2021","EQ","1,297.20","1,340.00","1,268.00","1,313.65","1,293.00","1,291.35","1,303.06","1,340.00","128.50",1159456,"1,510,840,243.15",60320
"23-Mar-2021","EQ","1,309.00","1,314.80","1,282.00","1,252.20","1,308.00","1,313.65","1,312.51","1,314.80","128.50",2252589,"2,956,537,216.30",36168
"22-Mar-2021","EQ","1,252.20","1,252.20","1,234.95","1,192.60","1,252.20","1,252.20","1,251.22","1,252.20","128.50",382028,"478,002,262.35",9537
"19-Mar-2021","EQ","1,129.90","1,192.60","1,081.10","1,135.85","1,192.60","1,192.60","1,157.77","1,244.40","111.90",622620,"720,852,126.40",41971
"18-Mar-2021","EQ","1,179.40","1,183.00","1,120.10","1,164.30","1,142.00","1,135.85","1,152.09","1,244.40","111.90",269255,"310,205,737.30",18164
"17-Mar-2021","EQ","1,229.85","1,240.00","1,158.85","1,219.80","1,163.00","1,164.30","1,186.01","1,244.40","111.90",407312,"483,075,407.25",26493
"16-Mar-2021","EQ","1,209.90","1,244.40","1,206.30","1,193.10","1,220.00","1,219.80","1,223.64","1,244.40","111.90",648757,"793,845,509.35",25603
"15-Mar-2021","EQ","1,179.00","1,205.00","1,135.25","1,160.60","1,205.00","1,193.10","1,176.26","1,220.00","111.90",453478,"533,408,133.70",23624
"12-Mar-2021","EQ","1,200.00","1,200.00","1,154.20","1,185.65","1,158.65","1,160.60","1,176.11","1,220.00","111.90",296923,"349,215,118.60",18732
"10-Mar-2021","EQ","1,165.50","1,192.10","1,165.50","1,166.20","1,184.05","1,185.65","1,182.49","1,220.00","111.90",483563,"571,807,300.80",20340
"09-Mar-2021","EQ","1,179.95","1,179.95","1,135.00","1,171.60","1,167.00","1,166.20","1,162.78","1,220.00","111.90",332177,"386,248,154.60",17754
"08-Mar-2021","EQ","1,178.00","1,185.00","1,162.25","1,172.75","1,171.80","1,171.60","1,171.22","1,220.00","111.90",267891,"313,759,884.15",17280
"05-Mar-2021","EQ","1,178.90","1,206.00","1,162.00","1,184.65","1,169.70","1,172.75","1,180.67","1,220.00","111.90",595718,"703,346,518.05",29157
"04-Mar-2021","EQ","1,176.00","1,198.00","1,165.00","1,176.30","1,182.80","1,184.65","1,183.72","1,220.00","111.90",641914,"759,848,253.30",22843
"03-Mar-2021","EQ","1,178.90","1,190.00","1,162.05","1,164.85","1,171.00","1,176.30","1,175.76","1,220.00","111.90",494659,"581,602,706.85",23170
"02-Mar-2021","EQ","1,155.00","1,175.00","1,134.00","1,141.00","1,172.00","1,164.85","1,154.39","1,220.00","111.90",521226,"601,695,536.65",29989
"01-Mar-2021","EQ","1,170.00","1,170.00","1,130.15","1,159.85","1,144.80","1,141.00","1,147.99","1,220.00","111.90",448402,"514,762,896.90",33363
"26-Feb-2021","EQ","1,125.00","1,184.95","1,101.55","1,128.55","1,148.00","1,159.85","1,157.14","1,220.00","111.90",6662742,"7,709,745,060.45",63026
"25-Feb-2021","EQ","1,174.60","1,192.00","1,117.45","1,169.35","1,131.00","1,128.55","1,151.89","1,220.00","111.90",678592,"781,666,384.40",33657
"24-Feb-2021","EQ","1,209.70","1,209.70","1,159.00","1,196.20","1,161.50","1,169.35","1,180.90","1,220.00","111.90",494155,"583,547,327.50",20393
"23-Feb-2021","EQ","1,161.20","1,198.50","1,161.00","1,141.45","1,198.50","1,196.20","1,195.09","1,220.00","111.90",5405934,"6,460,556,308.85",48163
"22-Feb-2021","EQ","1,103.00","1,152.05","1,103.00","1,117.70","1,139.60","1,141.45","1,131.94","1,220.00","111.90",956638,"1,082,854,330.35",32755
"19-Feb-2021","EQ","1,109.80","1,128.00","1,069.05","1,109.50","1,116.50","1,117.70","1,109.84","1,220.00","111.90",1004331,"1,114,651,487.00",28230
"18-Feb-2021","EQ","1,100.00","1,129.40","1,085.50","1,104.25","1,105.00","1,109.50","1,102.70","1,220.00","111.90",5456103,"6,016,464,461.95",57422
"17-Feb-2021","EQ","1,085.00","1,127.00","1,051.05","1,078.30","1,090.00","1,104.25","1,096.20","1,220.00","111.90",6145401,"6,736,618,416.70",77680
"16-Feb-2021","EQ","1,050.00","1,113.00","1,049.00","1,062.85","1,069.05","1,078.30","1,090.59","1,220.00","111.90",5182242,"5,651,690,922.95",50496
"15-Feb-2021","EQ","1,068.00","1,079.95","1,037.00","1,068.95","1,038.15","1,062.85","1,074.54","1,220.00","111.90",4525422,"4,862,765,345.80",23584
"12-Feb-2021","EQ","1,064.95","1,081.70","1,052.00","1,074.60","1,060.00","1,068.95","1,076.26","1,220.00","111.90",4532486,"4,878,148,610.70",27773
"11-Feb-2021","EQ","1,080.00","1,090.00","1,051.00","1,080.45","1,059.80","1,074.60","1,078.92","1,220.00","111.90",4503787,"4,859,239,236.25",28011
"10-Feb-2021","EQ","1,076.00","1,097.90","1,060.00","1,086.05","1,075.05","1,080.45","1,080.72","1,220.00","111.90",4856552,"5,248,595,623.45",46341
"09-Feb-2021","EQ","1,068.00","1,116.00","1,031.05","1,063.45","1,092.05","1,086.05","1,065.35","1,220.00","111.90",3536318,"3,767,414,302.05",45105
"08-Feb-2021","EQ","1,070.00","1,097.20","1,055.20","1,077.15","1,059.00","1,063.45","1,069.60","1,220.00","111.90",431477,"461,507,599.40",19820
"05-Feb-2021","EQ","1,101.00","1,131.00","1,053.75","1,078.00","1,078.00","1,077.15","1,096.61","1,220.00","111.90",692820,"759,755,176.70",33616
"04-Feb-2021","EQ","1,047.95","1,078.00","1,035.00","1,026.70","1,078.00","1,078.00","1,072.62","1,220.00","111.90",1089299,"1,168,400,007.60",30176
"03-Feb-2021","EQ","1,041.25","1,043.70","1,017.20","1,031.95","1,025.00","1,026.70","1,028.51","1,220.00","111.90",397320,"408,647,063.95",20675
"02-Feb-2021","EQ","1,033.50","1,046.95","1,014.00","1,024.25","1,034.90","1,031.95","1,030.51","1,220.00","111.90",353217,"363,992,391.05",19652
"01-Feb-2021","EQ","1,018.00","1,040.50","1,005.65","1,004.90","1,028.00","1,024.25","1,023.73","1,220.00","111.90",535861,"548,575,914.70",24137
"29-Jan-2021","EQ","1,035.60","1,050.00","981.30","1,032.90","1,028.00","1,004.90","1,011.19","1,220.00","111.90",1497461,"1,514,224,657.45",34075
"28-Jan-2021","EQ","1,016.50","1,039.00","1,016.50","1,028.55","1,035.60","1,032.90","1,031.91","1,220.00","111.90",273105,"281,819,940.15",17777
"27-Jan-2021","EQ","1,030.20","1,050.00","1,020.80","1,031.10","1,030.30","1,028.55","1,034.69","1,220.00","111.90",510466,"528,172,810.65",27344
"25-Jan-2021","EQ","1,055.00","1,064.00","1,005.00","1,047.85","1,030.00","1,031.10","1,042.17","1,220.00","111.90",528369,"550,649,685.70",27464
"22-Jan-2021","EQ","1,047.80","1,065.45","1,035.00","1,048.80","1,047.00","1,047.85","1,049.51","1,220.00","111.90",651810,"684,083,256.25",28508
"21-Jan-2021","EQ","1,021.75","1,056.00","1,016.50","1,020.15","1,054.00","1,048.80","1,045.98","1,220.00","111.90",902543,"944,042,618.80",36746
"20-Jan-2021","EQ","994.65","1,026.50","978.35","992.85","1,016.50","1,020.15","1,009.98","1,220.00","111.90",1055316,"1,065,844,012.70",54217
"19-Jan-2021","EQ","978.85","997.20","966.50","949.75","997.20","992.85","984.29","1,220.00","111.90",849095,"835,752,660.05",37445
"18-Jan-2021","EQ","945.00","980.00","920.10","947.75","955.95","949.75","935.54","1,220.00","111.90",1294049,"1,210,629,631.00",44831
"15-Jan-2021","EQ","1,016.65","1,016.65","939.20","968.25","948.50","947.75","975.59","1,220.00","111.90",2143296,"2,090,979,323.25",72785
"14-Jan-2021","EQ","925.95","968.25","925.05","922.15","968.25","968.25","948.70","1,220.00","111.90",1514658,"1,436,960,060.25",45114
"13-Jan-2021","EQ","930.00","935.40","900.10","924.15","919.05","922.15","916.55","1,220.00","111.90",985028,"902,826,768.05",42391
"12-Jan-2021","EQ","980.00","990.20","921.00","968.30","925.00","924.15","946.08","1,220.00","111.90",1578700,"1,493,577,516.75",75564
"11-Jan-2021","EQ","1,020.95","1,025.95","964.20","1,014.90","969.20","968.30","976.94","1,220.00","111.90",1303510,"1,273,448,250.75",56355
"08-Jan-2021","EQ","1,071.00","1,076.00","1,009.95","1,063.10","1,014.95","1,014.90","1,022.20","1,220.00","111.90",1646213,"1,682,758,970.55",48326
"07-Jan-2021","EQ","1,113.70","1,114.00","1,051.90","1,107.25","1,051.90","1,063.10","1,091.78","1,220.00","111.90",1285732,"1,403,742,127.10",35651
"06-Jan-2021","EQ","1,100.00","1,111.00","1,080.00","1,096.45","1,107.70","1,107.25","1,102.57","1,220.00","111.90",427847,"471,732,591.10",22661
"05-Jan-2021","EQ","1,070.20","1,106.90","1,065.00","1,082.25","1,092.10","1,096.45","1,086.98","1,220.00","111.90",526896,"572,723,136.90",23766
"04-Jan-2021","EQ","1,088.40","1,090.00","1,071.20","1,065.95","1,080.10","1,082.25","1,079.06","1,220.00","111.90",360776,"389,299,219.75",24807
"01-Jan-2021","EQ","1,079.90","1,079.90","1,053.05","1,052.60","1,064.45","1,065.95","1,065.26","1,220.00","111.90",297560,"316,977,946.45",11137
"31-Dec-2020","EQ","1,070.00","1,090.00","1,041.00","1,052.95","1,049.00","1,052.60","1,066.81","1,220.00","111.90",980110,"1,045,591,504.60",46631
"30-Dec-2020","EQ","1,039.90","1,060.00","1,028.00","1,038.70","1,054.00","1,052.95","1,044.76","1,220.00","111.90",374589,"391,356,214.70",20605
"29-Dec-2020","EQ","1,040.00","1,047.25","1,026.00","1,038.00","1,041.00","1,038.70","1,034.04","1,220.00","111.90",349607,"361,508,887.65",17347
"28-Dec-2020","EQ","1,036.20","1,044.85","1,025.65","1,036.20","1,035.00","1,038.00","1,032.77","1,220.00","111.90",425292,"439,227,633.55",18184
"24-Dec-2020","EQ","1,058.00","1,059.00","1,021.00","1,044.95","1,032.00","1,036.20","1,035.88","1,220.00","111.90",406594,"421,183,426.65",19350
"23-Dec-2020","EQ","1,035.00","1,050.00","1,012.10","1,029.90","1,048.00","1,044.95","1,038.49","1,220.00","111.90",684864,"711,225,969.55",27342
"22-Dec-2020","EQ","992.00","1,040.00","976.00","1,020.30","1,022.20","1,029.90","1,011.73","1,220.00","111.90",637121,"644,592,025.55",30928
"21-Dec-2020","EQ","1,004.80","1,040.00","971.00","1,016.15","1,004.20","1,020.30","1,008.24","1,220.00","111.90",999121,"1,007,352,947.75",39038
"18-Dec-2020","EQ","1,058.40","1,058.40","1,001.00","1,041.55","1,005.00","1,016.15","1,022.22","1,220.00","111.90",1037435,"1,060,486,689.85",37318
"17-Dec-2020","EQ","1,023.90","1,059.40","1,013.75","1,019.40","1,043.10","1,041.55","1,039.27","1,220.00","111.90",686579,"713,542,109.90",40907
